GPCR,STANDARD_VALUE,smiles
P28221,-2.1,C1CNC(=NC1)NCCCNCC2CC3=CC=CC=C3O2
P28221,-2.869,CCOC(=O)C1C(C(=C(N=C1C)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C(=O)OC)C4=CC=C(C=C4)[N+](=O)[O-]
P28221,-0.968,CN(CC1=CC=CO1)C2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.4,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC5=C(C(=C4)F)OCC(=O)N5C
P28221,-3.579,CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)NS(=O)(=O)N(C)C
P28221,-1.182,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)C3CCN(CC3)C4=CC=CC=C4OC)OC
P28221,-2.32,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=C(C=C4)C5=CC=CC=C5)OC
P28221,-3.67,CC1=NC(=C(C(C1C(=O)N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)O)C
P28221,-3,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCO
P28221,-1.322,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)S(=O)(=O)C5=CC=CC=C5
P28221,-0.991,CC#CCN(C)C1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-2.179,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CC5=CC(=CC=C5)CN6CCC(CC6)C7=CNC8=C7C=C(C=C8)NC(=O)C9=CC=C(C=C9)F
P28221,-2.82,CN(C)CC1CC2C3=CC=CC=C3CC4=CC=CC=C4N2O1
P28221,-2.799,CC1=NC(=C(C(C1C(=O)NC)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)C4=CC=CC=C4)C
P28221,-0.19,C1CN(CCC1NC(CO)C2=CC=C(C=C2)F)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)F
P28221,-0.204,C1CN(CC1CNC(CO)C2=CC=CC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.1,C=CCN(CCC1=CNC2=C1C=C(C=C2)Br)CC=C
P28221,0.046,CC1CN(CCN1CCC2C3=C(CCO2)C=C(C=C3)C(=O)N)C4=CC=CC5=C4C=CC(=C5)C#N
P28221,0.3,C1CN(CCN1C2=CC=C(C=C2)C#N)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-0.833,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,-2,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C5=CC=CC=C54)C6=NC(=CC=C6)C)OC
P28221,-2.923,CC1=C(C=CC(=C1)C(C)(C)C)CC2=NCCN2
P28221,-2.708,CN(C)CCC1=CN(C2=CC=CC=C21)S(=O)(=O)C3=CC=CC=C3
P28221,-4.114,C1CC(CCC1N2CCN(CC2)CC3=CC=CC=C3)(C4=CC5=C(C=C4)OCO5)O
P28221,-2.603,CCCN(CCC)C1CCC2=C(C1)C(=CC=C2)O
P28221,-1.623,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C#N
P28221,-0.061,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CCC5=CC=C(C=C5)F
P28221,1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=CN=C6CO5
P28221,0,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCCCC5
P28221,-1.462,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)NC(=S)C56CC7CC(C5)CC(C7)C6
P28221,-3.655,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C(=O)OC)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)N
P28221,-1.6,C1CNC(=NC1)NCCCNCC2CCC3=CC=CC=C3C2
P28221,-0.944,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)NC(=O)C5=CC=CC6=CC=CC=C65
P28221,0.5,CCC1=CC2=C(CCC(O2)CNCCCNC3=NCCCN3)C=C1
P28221,-1.68,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O
P28221,0.796,C1CN(CCN1CCOC2=CC3=C(C=C2)NC=C3CCN)C(=O)COC4=CC5=C(C=C4)NC=C5CCN
P28221,-2.914,CCCN(CCC)CCC1=CNC2=C1C=C(C=C2)O
P28221,-4.041,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C(=O)OCCO)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)N
P28221,-3.326,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O
P28221,-1.079,CC(C(C1=CC=CC=C1)O)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.366,CCCNC1CCC2=C(C1)C=C(C=C2)OS(=O)(=O)C(F)(F)F
P28221,-1.4,CC1=CC=CC(=N1)C2=CC=C(C3=CC=CC=C32)C(=O)N4CCC5=CC(=C(C=C54)N6CCN(CC6)C)OC
P28221,-3,CCC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Br
P28221,-0.924,CN(C)CCC1=CNC2=C1C=C(C=C2)OS(=O)(=O)C(F)(F)F
P28221,0.222,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCCCCCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,-1.491,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CC=C(S4)Cl
P28221,-3.175,CC(C)C1=CC=C(C=C1)S(=O)(=O)C2=C3C=C(C=CC3=NN2)NC4CCNCC4
P28221,-1.279,CN(C)C1CCC2=C(C1)C3=C(C=C2)NC=C3C=O
P28221,-0.9,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC=CC(=C4)C5=CC=CC=C5
P28221,-4.487,CC1=NC(=C(C(C1C(=O)N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCCCC3)C
P28221,-0.9,C1CC2=CC=CC=C2OC1CNCCCNC3=NC=CS3
P28221,-1.869,C1COC(C2=C1C=C(C=C2)C(=O)N)CCN3CCN(CC3)C4=CNC5=C4C=CC(=C5)F
P28221,-2.398,CC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
P28221,-1.146,C1CN(CCC1C2=CC=CC3=CC=CC=C32)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-1.407,C1CN(CC1OCC2=CC=CC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.4,C1CNC(=NC1)NCCCNCC2COC3=CC=CC=C3O2
P28221,0.462,C1CN(CCN1C2=CC=C(C=C2)N)C(=O)CCCCCOC3=CC4=C(C=C3)NC=C4CCN
P28221,-1.732,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C(=O)C(=O)N
P28221,-1.519,CCCN(CC1=CC=CC=C1)C2CCC3=C(C2)C4=C(C=C3)NC=C4C=O
P28221,-2.778,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=C(C=C5)[N+](=O)[O-])C(=O)N
P28221,-3,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CC3=CNC4=CC=CC=C43
P28221,-1.544,CCCN(CC(C)C)C1CCC2=C(C1)C3=C(C=C2)NC=C3
P28221,-3.163,CC1C2=C(C=CC=C2Cl)NC(=N1)NC
P28221,-2.767,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C(=O)OC4=CC=CC=C4)C5=CC=C(C=C5)[N+](=O)[O-])C(=O)N
P28221,-3.583,CCOC(=O)C1=CC(=CC=C1)NC2=NC3(CCCCC3)N=C(N2)N(C)C
P28221,-2.531,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=C(C=C4)[N+](=O)[O-]
P28221,0.7,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC=CC(=C4)C5CCN(CC5)C
P28221,-3.719,CC1CCCN1CCC2=CC3=C(O2)C=CC(=C3)C(=O)C4=CC=C(C=C4)[N+](=O)[O-]
P28221,-3,C1C2C(CN1)OC3=C(O2)C=CC=C3F
P28221,-1.146,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
P28221,-2.8,CC(CC1=CNC2=C1C=C(C=C2)OCC3=CC=CS3)N
P28221,-2.415,CC1C2=C(C=CC(=C2Cl)Cl)NC(=N1)N
P28221,-2.6,CC1CN(CC(N1)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C=C4)C5=C(N=C(C=C5)N6CCCC6=O)C)OC
P28221,-2.857,CN(C)CCC1=CN(C2=C1C=C(C=C2)OC)S(=O)(=O)C3=CC=CC=C3
P28221,-2.655,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
P28221,0.292,CN1CCN(CC1)C2=CC=CC3=C2C=C(C=C3)OCC(=O)N4CCN(CC4)C5=CC=CC=C5C#N
P28221,-2.4,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCNCC4
P28221,-1.041,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3
P28221,0.2,CC1=C(C=NN1C2=CC=CC=C2)C(=O)N3CCC4=C3C=C5C(=C4)C=CN=C5N6CCN(CC6)C
P28221,-2.799,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)C3=CC=CC=C3)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)NC
P28221,-3.086,CC1=C(C2=C(N1)C=CC(=C2)O)CCN
P28221,-0.199,CC1CN(CCN1CCC2=CC3=C(C=C2)OCC(=O)N3)C4=CC=CC5=C4C=CC(=N5)C
P28221,-3.491,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
P28221,-2.3,C1CN(CCN1)C2=C3C=C(C=CC3=NC=C2)NS(=O)(=O)C4=CC5=C(C=C4)C(=CC=C5)Cl
P28221,-1.1,CC1=C(C=CC(=C1)C(=O)NC2=CC(=C(C=C2)OC)N3CCN(CC3)C)Br
P28221,-0.149,CC(C1=CC=CC=C1)NCC2CCN(C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.279,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
P28221,-0.255,CC(C1=CC=C(C=C1)NC(=O)C)NCC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.015,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O
P28221,-0.4,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCOCC5
P28221,0.398,C1=CC2=C(C=C1OCCNC(=O)NCCOC3=CC4=C(C=C3)NC=C4CCN)C(=CN2)CCN
P28221,0,CC1CN(CCN1)C2=CC=CC(=C2)CC3CCN(CC3)CCOC4=CC=CC5=C4C=CC(=N5)C
P28221,-0.929,C1CN(CC1CNC(CO)C2=CC=CC=C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.2,CN1CCN(CC1)C2=NC=CC3=CC4=C(C=C32)N(CC4)C(=O)C5=CC=CC=C5C(F)(F)F
P28221,-0.763,C1CN(CCC1NCC2=COC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.484,C1CN(CCC1NC(CO)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.398,CC(=O)NC1=NC2=C(C=C1)NC=C2C3CCN(CC3)C
P28221,-2.6,CC1CN(CC(N1)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C=C4)C5=C(C=C(C=C5)C(=O)C)C)OC
P28221,0.046,CNC(=O)C1=CC2=C(C=C1)C(OCC2)CCN3CCN(CC3)C4=CC=C(C=C4)OC
P28221,-1.267,C1CN(CCC1NCC2=CC=NC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.806,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N
P28221,-1.561,CN(C)CCC1=CNC2=C1C(=CC=C2)O
P28221,-1.255,CN(CC1=CC=C(C=C1)S(=O)(=O)C)C2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.155,CCCN(C)CCCOC1=CC=CC=C1C2CCCC2
P28221,-0.869,CC1=CC=C(C=C1)C(=S)NN2CCC(=CC2)C3=CC4=C(C=C3)NC=C4CCN5CCCC5
P28221,-0.94,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C
P28221,-2,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN5CCCC5C4
P28221,-0.6,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5C(C)C
P28221,0.155,CN1C(CC2C1CN(C2)CC3=CC=CC=C3)CC4=CNC5=C4C=C(C=C5)N6C=NN=C6
P28221,-1.653,CCC1=CC2=C(C=C1)NC=C2CCN3CCCC3
P28221,-0.041,C1CN(C1)CCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-1.431,CCCNC1CCC2=C(C1)C3=C(C=C2)NC=C3C=O
P28221,-1.544,CN(CC1=CC=CC=C1)C2CCN(CC2)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)(F)F
P28221,-1.047,C1CN(CCC1NC(CC2=CC=CC=C2)CO)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.187,CC(C)(C1=CC=CC=C1)NCC2CCN(C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.58,C1CN(CCN1CCC2=CC(=CC=C2)F)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)F
P28221,-2.041,CC(C)(C)C(=O)OC1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,0,CC(CN1CCN(CC1)CC(CC2=CNC3=C2C=C(C=C3)N4C=NN=C4)F)C5=CC=CC=C5F
P28221,0.699,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=C(C=C5)F
P28221,0.6,C1CN(CCN1CCC2=CC3=C(C=C2)OCC(=O)N3)C4=CC=CC5=C4N=CC=C5
P28221,-2.575,CC1=NC2=C(C=C1)C(=CC=C2)OCC(C)N3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5
P28221,-3.041,CCCCCCOC1=CC2=C(C=C1)NC3=C2CC(CC3)N
P28221,0.481,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
P28221,-2.431,CN(C)CCC1=CNC2=CC=CC=C21
P28221,-2.301,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC=C(C=C4)NC(=O)C
P28221,-0.6,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C(C=CC5=C4C=CC(=O)N5C)Cl
P28221,-2.7,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)N4CCC5=C4C=C6C(=C5)OCC67CCN(CC7)C
P28221,-2.524,CCCCCCC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
P28221,-1.38,C1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-0.845,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,-1.934,CC1=CC(=CC(=C1CC2=NCCN2C)C)C(C)(C)C
P28221,-2.6,CC1=NC2=CC(=CC(=C2C=C1)OCCN3CCC(CC3)CC4=CC5=C(C=C4)OCC(=O)N5)F
P28221,-0.663,CNC(=O)C1=CC2=C(C=C1)C(OCC2)CCN3CCN(CC3)C4=CC=C(C=C4)C(=O)N
P28221,-3.079,CN(C)CCC1=CNC2=CC3=C(C=C21)OCCC3
P28221,-3.039,CC1=C(C(=C(C=C1)CC2=NCCN2)C)OCC3=CC=CC=C3
P28221,-0.114,CC1=CC=CC=C1CN(C)CC2(CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5)O
P28221,0.4,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C(C=CC5=C4C=CC(=O)N5C)F
P28221,-0.455,C1CN(CCC1NC(CC2=CC=CC=C2)CO)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.985,CCCNC1CCC2=C(C1)C=CC=C2CS(=O)(=O)C(F)(F)F
P28221,-0.903,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)OS(=O)(=O)C
P28221,-0.991,C1CN(CCC1NC2C(CC3=CC=CC=C23)O)CCCC4=CNC5=C4C=C(C=C5)N6C=NN=C6
P28221,-0.869,CCCN(CCC1=CC=CC=C1)C2CCC3=C(C2)C4=C(C=C3)NC=C4
P28221,-1.633,CC(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)CS(=O)(=O)NC
P28221,-2.613,C1CNCCC1NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC(=CC=C4)Cl
P28221,-0.079,CN(CC1=CC=CC=C1)CC2(CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5)O
P28221,0.602,CC(C)(C)C1=CC2=C(C=C1)NC=C2CC3CCCN3C
P28221,-3.344,CC1=C(C(=CC=C1)C)CC2=NCCN2
P28221,-1.11,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC
P28221,-0.13,CN(CC1CC1)CC2(CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5)O
P28221,0.2,CCC(=O)NC1=CC=CC(=C1)CC2CCN(CC2)CCOC3=CC=CC4=C3C=CC(=N4)C
P28221,-0.556,CC1=CC=CC=C1N2CCN(CC2)C(=O)OC3=CC(=C(C=C3)Cl)N4CCN(CC4)C
P28221,-2.367,CC1C2=C(C=CC(=C2Cl)Cl)NC(=N1)NCC(F)F
P28221,-0.7,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)N4CCC5=CC(=C(C=C54)OCCN(C)C)OC
P28221,-1.4,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C5C(=C4)CCO5)OCCN(C)C
P28221,-3.294,CC1=NC(=C(C(C1C(=O)N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C)C4=CC=CC=C4)C
P28221,-0.23,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)CCCCCCCCCCCCC(=O)NC4=CC5=C(C=C4)NC=C5C6CCN(CC6)C
P28221,-2.985,CC1C2=C(C=CC(=C2NC(=N1)N)Cl)Cl
P28221,-1.279,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CC=CS4
P28221,0.959,C1CC(=CCC1NCCCCCCCCNC2CCC(=CC2)C3=CNC4=C3C=C(C=C4)C(=O)N)C5=CNC6=C5C=C(C=C6)C(=O)N
P28221,0,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CCC5=CC=CC=C5F
P28221,-0.847,CC1CN(CCN1CCC2C3=C(CO2)C=C(C=C3)C(=O)N)C4=CC=CC5=C4C=CC(=C5)F
P28221,-2.531,CC(C)C1=CC=C(C=C1)CC2=NCCN2
P28221,0.8,CCNC(=O)NC1=CC=CC(=C1)CCN2CCN(CC2)C3=CC=CC4=C3C=CC(=N4)C
P28221,-1.1,C1CNC(=NC1)NCCCCNCC2CCC3=CC=CC=C3O2
P28221,0.456,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=CC=N5
P28221,0.9,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C(=C(N=N6)C)CO5
P28221,-3.699,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
P28221,-1.079,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)NC(=S)C5=CC=C(C=C5)Cl
P28221,-1.845,CC1C2=C(C(=CC=C2)OC(C)C)NC(=N1)N
P28221,-3,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCCCCCCCCC(=O)O
P28221,-1.415,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC(=O)C3
P28221,-0.792,CCCNCCC1=CNC2=C1C=C(C=C2)C(C)(C)C
P28221,-2.077,CN1CCN(CC1)CCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-1.544,C1CN(CCC1NCC2=CN=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.854,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=CC=C5
P28221,-3.901,C1CN(CCC1N2C(=O)OC(=N2)C3=CC(=C(C4=C3OCCO4)N)Cl)CCC5=CC=CC=C5
P28221,-3.698,CCOC(=O)C1(CCN(CC1)CCCNC(=O)C2=C(NC(=C(C2C3=CC=C(C=C3)[N+](=O)[O-])C(=O)N)C)C)C4=CC=CC=C4
P28221,-0.531,CN(C)CCN1C=CC2=C1C=C(C=C2)C3(CCOCC3)O
P28221,-3.504,CC1=NC(=C(C(C1C(=O)N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OCCOC)C
P28221,-3.4,CCC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC4=C(C=CN=C4C=C3)N5CCNCC5
P28221,-1.415,C1CN(CC=C1C2=CC=CC3=C2C=C(C=C3)F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-0.146,CN(C)CCN1C=CC2=C1C=C(C=C2)C3=CN=CC=C3
P28221,0.022,CN1C(CC2C1CN(C2)CC3=CC=CC=C3)CC4=CNC5=C4C=C(C=C5)N6C=CN=C6
P28221,0.3,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCN(CC5)C
P28221,0.959,C1=CC(=CC=C1COC2=CC3=C(C=C2)NC=C3CCN)COC4=CC5=C(C=C4)NC=C5CCN
P28221,-1.477,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)OS(=O)(=O)C4=CC=C(C=C4)F
P28221,-0.633,CC(CO)(C1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.576,CC1=NC(=C(C(C1C(=O)N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)C)C
P28221,0.3,CC1CN(CCN1CCC2=CC3=C(C=C2)OCC(=O)N3)C4=CC=CC5=C4C=CC(=N5)C
P28221,-3.4,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC(=C(C=C4)Cl)Cl
P28221,0.6,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C
P28221,0.6,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)NC(C)(C)C
P28221,0.268,CC(C1=CC=CC=C1)NCC2CCN(C2)CCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.455,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-0.38,CC1CC(N1C(=O)C2CN(C3CC4=CNC5=CC=CC(=C45)C3=C2)C)C
P28221,-1.556,CCCN(CCC)C1CCC2=CC(=C3C(=C2C1)C(=CN3)C(=O)CC)F
P28221,-2.66,CC1=C(C=CC=C1NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3)CN4C(=O)C(=C(C=N4)N5CCNCC5)Cl
P28221,0.7,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC5=C(C=C4)OCC(=O)N5
P28221,-1.146,CC1CN(CCN1CCC2C3=C(CCO2)C=C(C=C3)C(=O)N)C4=CC5=C(C=C4)C=C(C=C5)F
P28221,0.602,C1CN(CCC1(CC2=CC=CC=C2C(F)(F)F)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.4,CC1CN(CC(N1)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C=C4)C5=C(C=C(C=C5)C6=NOC(=N6)C)C)OC
P28221,-2.853,COC1=C(C=CC=C1OCCF)C(=O)C2CCN(CC2)CCC3=CC=C(C=C3)F
P28221,-2.217,C1CN(CC=C1C2=CNC3=C2C=CC(=C3Cl)Cl)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-0.908,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=C(C=C5)C(F)(F)F
P28221,-1.041,C1CCC(CC1)C(=S)NN2CCC(=CC2)C3=CC4=C(C=C3)NC=C4CCN5CCCC5
P28221,-0.833,C1CN(CCN1CCC2=CC=CC=C2)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)F
P28221,-1.5,C1CC2=CC=CC=C2OC1CNCCNC3=NC=CC=N3
P28221,-3.5,C1CCNC(C1)CN2CCN(C2)C3=CC=CC=C3
P28221,-0.8,CCCCCCOC1=NSN=C1C2=CCCN(C2)C
P28221,-0.792,C1CN(CCC1NCC2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.76,CN(C)C1CCC2=C(C1)C3=C(N2)C=CC(=C3)NC(=O)C4=CC=C(C=C4)F
P28221,-0.934,CCCN(CCC)C1CCC2=CC(=C3C(=C2C1)C(=CN3)C#N)F
P28221,-1.053,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)CCCCCCCCCCCCCCC(=O)NC4=CC5=C(C=C4)NC=C5C6CCN(CC6)C
P28221,-3,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CC(C(=O)N)N5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,0.398,CC(C)C1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,-3.05,C1CN(CCN1)C2=NC(=CC(=C2)S(=O)(=O)C3=CC=C(C=C3)N)Br
