GPCR,STANDARD_VALUE,smiles
Q13639,-1.204,COC1=CC(=C(C=C1C(=O)OCCN2CCC(CC2)CNC(=O)CCCCCCCCCCC(=O)NCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl)Cl)N
Q13639,-2.16,COC1=CC2=C(C=C1)NC=C2CNN3CCOCC3
Q13639,0.987,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CCCCCN3C=CN=N3)Cl)N
Q13639,1.3,CC(C)CS(=O)(=O)NC1=CC=C(C=C1)CN2CCC(CC2)CNC(=O)C3=C4N(CCCO4)C5=CC=CC=C53
Q13639,-2.674,CNC1=NC(=O)C(=CC2=CNC3=C2C(=CC=C3)Br)N1
Q13639,-1.041,CC(C)(C)OC(=O)N(CCCC1=CC=C(C=C1)CCCN(CCCC(=O)NC2CCN(CC2)CCOC(=O)C3=CC(=C(C=C3OC)N)Cl)C(=O)OC(C)(C)C)CCCC(=O)NC4CCN(CC4)CCOC(=O)C5=CC(=C(C=C5OC)N)Cl
Q13639,-3.699,CN(CCNC(=O)C1=CC(=C(C=C1OC)N)Cl)CC2CCCCC2(C3=CC(=CC=C3)OC)O
Q13639,0.376,CN1C=CC=C1CN2CCC(CC2)CNC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-3.1,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC=CC(=C3)O
Q13639,-1.602,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)CCCOC
Q13639,-3.4,CN1CCN(CC1)C2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Br)OC
Q13639,-1.605,COC1=CC(=C(C=C1C(=O)OCCCN2CCCCC2)Cl)N
Q13639,0.125,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC4CCN(CC4)S(=O)(=O)C
Q13639,0.646,COC1=CC(=C(C=C1C(=O)NCC2CCN(CC2)CCCN3C=NC=N3)Cl)N
Q13639,-2.158,CC(C)C1=NC(=C2N1C=CC=C2)C(=O)NC3CCN(CC3)CC4(CCOCC4)O
Q13639,0.63,CC(C)(C)OC(=O)CCCN1CCC(CC1)CNC(=O)C2=C3N(CCCO3)C4=CC=CC=C42
Q13639,-2.354,CNC1=NC(=O)C(=CC2=CNC3=C2C=C(C=C3)Br)N1
Q13639,0.6,CCCCS(=O)(=O)NC1=CC=C(C=C1)CN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)OCCO4
Q13639,-3.05,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCN3N=CN=N3
Q13639,-1.505,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCC3CCN(CC3)CCOC(=O)C4=CC(=C(C=C4OC)N)Cl
Q13639,0.125,CCC1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC(CN4CCN(CC4)S(=O)(=O)C)O
Q13639,-2.1,COC1=CC(=C(C=C1C(=O)NCCCN2CCCCC2)Cl)N
Q13639,0.4,C1CN(CCC1CNC(=O)C2=C3C(=CC=C2)OCCO3)CCCS(=O)(=O)N4CCOCC4
Q13639,-2.772,CC(=O)N1CCC(CC1)CN2CCC(C(C2)OC)NC(=O)C3=CC(=C(C=C3OC)N)Cl
Q13639,-1.8,CCCCCCN1CCC(CC1)CCC(=O)C2=CC(=C(C=C2OC)N)Cl
Q13639,-0.911,CS(=O)(=O)N1CCN(CC1)CC(CN2CCC(CC2)CNC(=O)C3=C4C(=CC=C3)NC=N4)O
Q13639,-2.964,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCC(=O)N3CCCC3
Q13639,-2.572,COC1=CC2=C(C=C1)NC=C2CCN
Q13639,-0.45,C1CN2C3=CC=CC=C3C(=C2OC1)C(=O)NCC4CCN(CC4)CC(=O)O
Q13639,0.4,CC(C)n1nc(C(=O)NCC2CCN(CCN3CCOCC3)CC2)c2ccccc21
Q13639,-2.1,CC(C)n1cc2c(OCC3CCN(CCc4ccccc4)CC3)nc3ccccc3c2c1
Q13639,0.8,CC(C)n1nc(C(=O)NCC2CCN(CCC3CCCCC3)CC2)c2ccccc21
Q13639,-0.4,Cn1cc2c(OCC3CCN(CCN4CCOCC4)CC3)nc3ccccc3c2c1
Q13639,0.3,CNC(=O)CCN1CCC(CNC(=O)c2nn(C(C)C)c3ccccc23)CC1
Q13639,-1.69,COc1cc(N)c(Cl)cc1C(=O)OCCCN1CCCCC1
Q13639,-2.327,COc1cc(N)c(Cl)cc1C(=O)NC1CCN2CCCC1C2
Q13639,1,CC(C)n1nc(C(=O)NCC2CCN(CCc3ccccn3)CC2)c2ccccc21
Q13639,0.5,CC(C)n1nc(C(=O)NCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21
Q13639,-0.7,Cn1cc2c(OCC3CCN(CCc4ccc(N)cc4)CC3)nc3ccccc3c2c1
Q13639,0.2,CC(C)n1nc(C(=O)NCC2CCN(Cc3ccccc3)CC2)c2ccccc21
